algorithm,runtime,Budget,graph_nodes,edge_probability,Nodes_Saved
spreading_maxsave,0.1479458999820053,1,200.0,0.8,1
heuristic_maxsave,0.0839542000321671,1,200.0,0.8,1
spreading_maxsave,0.2491774000227451,2,200.0,0.8,2
heuristic_maxsave,0.1146343000000342,2,200.0,0.8,2
spreading_maxsave,0.208901300036814,3,200.0,0.8,3
heuristic_maxsave,0.1589524999726563,3,200.0,0.8,3
spreading_maxsave,0.2656531000393443,5,200.0,0.8,3
heuristic_maxsave,0.2957308000186458,5,200.0,0.8,3
spreading_maxsave,0.391859499970451,7,200.0,0.8,3
heuristic_maxsave,0.3457536999485455,7,200.0,0.8,3
spreading_maxsave,0.5015684000100009,10,200.0,0.8,3
heuristic_maxsave,0.4583000999991782,10,200.0,0.8,3
spreading_maxsave,0.2605781000456773,1,200.0,0.8,13
heuristic_maxsave,0.1340843000216409,1,200.0,0.8,12
spreading_maxsave,0.2267428000341169,2,200.0,0.8,14
heuristic_maxsave,0.1528352000168524,2,200.0,0.8,14
spreading_maxsave,0.2360440000193193,3,200.0,0.8,15
heuristic_maxsave,0.1945804999559186,3,200.0,0.8,15
spreading_maxsave,0.2968054999946616,5,200.0,0.8,17
heuristic_maxsave,0.3113440999877639,5,200.0,0.8,17
spreading_maxsave,0.4118233000044711,7,200.0,0.8,19
heuristic_maxsave,0.3212999000097625,7,200.0,0.8,19
spreading_maxsave,0.5214633999858052,10,200.0,0.8,22
heuristic_maxsave,0.5200631000334397,10,200.0,0.8,22
spreading_maxsave,0.4276599999866448,1,400.0,0.1,10
heuristic_maxsave,0.1492883000173606,1,400.0,0.1,8
spreading_maxsave,0.6323594000423327,2,400.0,0.1,18
heuristic_maxsave,0.2063607000163756,2,400.0,0.1,15
spreading_maxsave,0.704987799981609,3,400.0,0.1,26
heuristic_maxsave,0.2495169999892823,3,400.0,0.1,21
spreading_maxsave,0.8821355999680236,5,400.0,0.1,34
heuristic_maxsave,0.4766547000035643,5,400.0,0.1,29
spreading_maxsave,1.116703099978622,7,400.0,0.1,35
heuristic_maxsave,0.5398625999805517,7,400.0,0.1,38
spreading_maxsave,1.3485814000014216,10,400.0,0.1,38
heuristic_maxsave,0.3855633999919519,10,400.0,0.1,40
spreading_maxsave,0.6049749999656342,1,400.0,0.1,6
heuristic_maxsave,0.1435287999920547,1,400.0,0.1,4
spreading_maxsave,0.6240496999816969,2,400.0,0.1,8
heuristic_maxsave,0.2191406000056304,2,400.0,0.1,6
spreading_maxsave,0.7023757999995723,3,400.0,0.1,9
heuristic_maxsave,0.247850899992045,3,400.0,0.1,10
spreading_maxsave,1.1580646999645978,5,400.0,0.1,10
heuristic_maxsave,0.3306579000200145,5,400.0,0.1,10
spreading_maxsave,1.1748952000052668,7,400.0,0.1,10
heuristic_maxsave,0.3617365999962203,7,400.0,0.1,10
spreading_maxsave,1.26313559996197,10,400.0,0.1,10
heuristic_maxsave,0.4780159000074491,10,400.0,0.1,10
spreading_maxsave,0.4582809000276029,1,400.0,0.1,30
heuristic_maxsave,0.2663825000054203,1,400.0,0.1,28
spreading_maxsave,0.8567600999958813,2,400.0,0.1,55
heuristic_maxsave,0.3901632000342943,2,400.0,0.1,46
spreading_maxsave,0.8691420999821275,3,400.0,0.1,77
heuristic_maxsave,0.303547499992419,3,400.0,0.1,64
spreading_maxsave,1.107374599960167,5,400.0,0.1,115
heuristic_maxsave,0.3821370999794453,5,400.0,0.1,99
spreading_maxsave,1.204921500000637,7,400.0,0.1,143
heuristic_maxsave,0.5033570999512449,7,400.0,0.1,121
spreading_maxsave,1.3851383999572136,10,400.0,0.1,168
heuristic_maxsave,0.4066457999870181,10,400.0,0.1,148
spreading_maxsave,0.4775206999620422,1,400.0,0.1,15
heuristic_maxsave,0.1596130999969318,1,400.0,0.1,10
spreading_maxsave,0.632251700037159,2,400.0,0.1,29
heuristic_maxsave,0.1798651000135578,2,400.0,0.1,18
spreading_maxsave,0.7331343999831006,3,400.0,0.1,40
heuristic_maxsave,0.2325922000454738,3,400.0,0.1,26
spreading_maxsave,1.00514809996821,5,400.0,0.1,56
heuristic_maxsave,0.3036951999529265,5,400.0,0.1,41
spreading_maxsave,1.171053700032644,7,400.0,0.1,67
heuristic_maxsave,0.3257984000374563,7,400.0,0.1,54
spreading_maxsave,1.3093210000079123,10,400.0,0.1,68
heuristic_maxsave,0.3843877999461256,10,400.0,0.1,71
spreading_maxsave,0.5643018999835476,1,400.0,0.1,22
heuristic_maxsave,0.1703087000059895,1,400.0,0.1,20
spreading_maxsave,1.0122063999879174,2,400.0,0.1,42
heuristic_maxsave,0.4224600999732502,2,400.0,0.1,35
spreading_maxsave,0.7244173999642953,3,400.0,0.1,59
heuristic_maxsave,0.3144646000000648,3,400.0,0.1,47
spreading_maxsave,0.9571849000058136,5,400.0,0.1,86
heuristic_maxsave,0.2957403999753296,5,400.0,0.1,71
spreading_maxsave,1.3085287000285462,7,400.0,0.1,106
heuristic_maxsave,0.5863110999925993,7,400.0,0.1,90
spreading_maxsave,1.5827839000266977,10,400.0,0.1,122
heuristic_maxsave,0.3893034000066109,10,400.0,0.1,110
spreading_maxsave,0.5635352000244893,1,400.0,0.1,28
heuristic_maxsave,0.1721643000491894,1,400.0,0.1,25
spreading_maxsave,0.7714409999898635,2,400.0,0.1,54
heuristic_maxsave,0.2870893999934196,2,400.0,0.1,47
spreading_maxsave,1.144060200022068,3,400.0,0.1,76
heuristic_maxsave,0.4536575999809429,3,400.0,0.1,63
spreading_maxsave,1.1517882000189277,5,400.0,0.1,111
heuristic_maxsave,0.4404953000484966,5,400.0,0.1,92
spreading_maxsave,1.207361200009473,7,400.0,0.1,134
heuristic_maxsave,0.368633400008548,7,400.0,0.1,116
spreading_maxsave,1.338526100036688,10,400.0,0.1,159
heuristic_maxsave,0.601250900013838,10,400.0,0.1,137
spreading_maxsave,0.5026269999798387,1,400.0,0.1,29
heuristic_maxsave,0.1774515000288374,1,400.0,0.1,23
spreading_maxsave,0.6409444999881089,2,400.0,0.1,54
heuristic_maxsave,0.2180541999987326,2,400.0,0.1,44
spreading_maxsave,0.7625337000354193,3,400.0,0.1,75
heuristic_maxsave,0.3035526000312529,3,400.0,0.1,62
spreading_maxsave,0.8956204999703914,5,400.0,0.1,110
heuristic_maxsave,0.315176900010556,5,400.0,0.1,92
spreading_maxsave,1.3106273000012152,7,400.0,0.1,133
heuristic_maxsave,0.4594922999967821,7,400.0,0.1,115
spreading_maxsave,1.3869516999693587,10,400.0,0.1,157
heuristic_maxsave,0.4020706000155769,10,400.0,0.1,138
spreading_maxsave,0.4109003000194207,1,400.0,0.1,13
heuristic_maxsave,0.1303568999865092,1,400.0,0.1,6
spreading_maxsave,0.6568864000146277,2,400.0,0.1,23
heuristic_maxsave,0.1962955999770201,2,400.0,0.1,12
spreading_maxsave,0.7080241999938153,3,400.0,0.1,32
heuristic_maxsave,0.2318102999706752,3,400.0,0.1,17
spreading_maxsave,1.0378405000083148,5,400.0,0.1,44
heuristic_maxsave,0.3749791999580338,5,400.0,0.1,24
spreading_maxsave,0.994963600009214,7,400.0,0.1,45
heuristic_maxsave,0.3917588999611325,7,400.0,0.1,39
spreading_maxsave,1.2170275000389663,10,400.0,0.1,48
heuristic_maxsave,0.4155465000076219,10,400.0,0.1,49
spreading_maxsave,0.4700947999954223,1,400.0,0.1,28
heuristic_maxsave,0.2027403000392951,1,400.0,0.1,23
spreading_maxsave,0.7103741000173613,2,400.0,0.1,54
heuristic_maxsave,0.312370200001169,2,400.0,0.1,46
spreading_maxsave,0.8472247999743558,3,400.0,0.1,76
heuristic_maxsave,0.2734562000259757,3,400.0,0.1,62
spreading_maxsave,0.952839599980507,5,400.0,0.1,109
heuristic_maxsave,0.2962948000058532,5,400.0,0.1,93
spreading_maxsave,1.120882899966091,7,400.0,0.1,135
heuristic_maxsave,0.416954500018619,7,400.0,0.1,116
spreading_maxsave,1.6903908000094816,10,400.0,0.1,159
heuristic_maxsave,0.380467300012242,10,400.0,0.1,142
spreading_maxsave,0.4848903000238351,1,400.0,0.1,17
heuristic_maxsave,0.1300214999937452,1,400.0,0.1,13
spreading_maxsave,0.5428055999800563,2,400.0,0.1,32
heuristic_maxsave,0.2457896000123582,2,400.0,0.1,26
spreading_maxsave,0.6679781000129879,3,400.0,0.1,46
heuristic_maxsave,0.3075420000241138,3,400.0,0.1,38
spreading_maxsave,0.9831248000264168,5,400.0,0.1,64
heuristic_maxsave,0.3502979999757372,5,400.0,0.1,58
spreading_maxsave,1.1571738999919037,7,400.0,0.1,77
heuristic_maxsave,0.3945752000436187,7,400.0,0.1,68
spreading_maxsave,1.3243401999934576,10,400.0,0.1,81
heuristic_maxsave,0.4195264999871142,10,400.0,0.1,83
spreading_maxsave,0.6300575999775901,1,400.0,0.5,21
heuristic_maxsave,0.1962429000413976,1,400.0,0.5,21
spreading_maxsave,0.7100792999844998,2,400.0,0.5,25
heuristic_maxsave,0.3933648000238463,2,400.0,0.5,25
spreading_maxsave,0.8253624999779277,3,400.0,0.5,26
heuristic_maxsave,0.2970519000082277,3,400.0,0.5,26
spreading_maxsave,0.967457499995362,5,400.0,0.5,28
heuristic_maxsave,0.3872476000105962,5,400.0,0.5,28
spreading_maxsave,0.986924899974838,7,400.0,0.5,30
heuristic_maxsave,0.4718388000037521,7,400.0,0.5,30
spreading_maxsave,1.4825164999929257,10,400.0,0.5,33
heuristic_maxsave,0.6676626999978907,10,400.0,0.5,33
spreading_maxsave,0.696589800005313,1,400.0,0.5,10
heuristic_maxsave,0.2667476999922655,1,400.0,0.5,9
spreading_maxsave,0.6684675000142306,2,400.0,0.5,11
heuristic_maxsave,0.2305550000164657,2,400.0,0.5,11
spreading_maxsave,0.7289986000396311,3,400.0,0.5,12
heuristic_maxsave,0.2841276000253856,3,400.0,0.5,12
spreading_maxsave,0.9098501999978909,5,400.0,0.5,14
heuristic_maxsave,0.623745399992913,5,400.0,0.5,14
spreading_maxsave,0.966344200016465,7,400.0,0.5,16
heuristic_maxsave,0.4757868999731727,7,400.0,0.5,16
spreading_maxsave,1.1371457999921404,10,400.0,0.5,19
heuristic_maxsave,0.7268507999833673,10,400.0,0.5,19
spreading_maxsave,0.748866900044959,1,400.0,0.5,62
heuristic_maxsave,0.2647664999822154,1,400.0,0.5,58
spreading_maxsave,0.9763952000066638,2,400.0,0.5,87
heuristic_maxsave,0.4035986000089906,2,400.0,0.5,83
spreading_maxsave,0.9502340000472032,3,400.0,0.5,95
heuristic_maxsave,0.4505986000294797,3,400.0,0.5,96
spreading_maxsave,1.1072708999854513,5,400.0,0.5,97
heuristic_maxsave,0.4769173000240698,5,400.0,0.5,98
spreading_maxsave,1.3947173000196926,7,400.0,0.5,99
heuristic_maxsave,0.6062100999988616,7,400.0,0.5,100
spreading_maxsave,1.4940172000206076,10,400.0,0.5,102
heuristic_maxsave,0.7636698000133038,10,400.0,0.5,103
spreading_maxsave,0.714410999964457,1,400.0,0.5,57
heuristic_maxsave,0.2569395999889821,1,400.0,0.5,46
spreading_maxsave,0.8866244999808259,2,400.0,0.5,79
heuristic_maxsave,0.560739399981685,2,400.0,0.5,74
spreading_maxsave,0.9469704999937676,3,400.0,0.5,85
heuristic_maxsave,0.3793351000058464,3,400.0,0.5,86
spreading_maxsave,1.0833743999828584,5,400.0,0.5,87
heuristic_maxsave,0.4810797999962233,5,400.0,0.5,88
spreading_maxsave,1.2787637999863364,7,400.0,0.5,89
heuristic_maxsave,0.780480399960652,7,400.0,0.5,90
spreading_maxsave,1.403326699975878,10,400.0,0.5,92
heuristic_maxsave,0.7945015999721363,10,400.0,0.5,93
spreading_maxsave,0.7733919000020251,1,400.0,0.5,53
heuristic_maxsave,0.2504858000320382,1,400.0,0.5,47
spreading_maxsave,0.8559090999769978,2,400.0,0.5,74
heuristic_maxsave,0.3134200000204146,2,400.0,0.5,72
spreading_maxsave,1.0852037000004202,3,400.0,0.5,79
heuristic_maxsave,0.3802692999597639,3,400.0,0.5,81
spreading_maxsave,1.0851624000351876,5,400.0,0.5,81
heuristic_maxsave,0.5270821000449359,5,400.0,0.5,84
spreading_maxsave,1.1482656000298448,7,400.0,0.5,83
heuristic_maxsave,0.5939276999561116,7,400.0,0.5,86
spreading_maxsave,1.6968992000329308,10,400.0,0.5,86
heuristic_maxsave,0.7008178000105545,10,400.0,0.5,89
spreading_maxsave,0.7308476999751292,1,400.0,0.5,49
heuristic_maxsave,0.3130528000183403,1,400.0,0.5,45
spreading_maxsave,0.8084814000176266,2,400.0,0.5,68
heuristic_maxsave,0.3253227000241168,2,400.0,0.5,65
spreading_maxsave,0.986151700024493,3,400.0,0.5,72
heuristic_maxsave,0.577400799957104,3,400.0,0.5,74
spreading_maxsave,1.0387342000030912,5,400.0,0.5,74
heuristic_maxsave,0.4754629000090062,5,400.0,0.5,76
spreading_maxsave,1.1369822999695316,7,400.0,0.5,76
heuristic_maxsave,0.6264398999628611,7,400.0,0.5,78
spreading_maxsave,1.3521505999960937,10,400.0,0.5,79
heuristic_maxsave,0.8805881000007503,10,400.0,0.5,81
spreading_maxsave,0.7544279000139795,1,400.0,0.5,47
heuristic_maxsave,0.2463018000125885,1,400.0,0.5,44
spreading_maxsave,0.8365135000203736,2,400.0,0.5,68
heuristic_maxsave,0.3861469000112265,2,400.0,0.5,66
spreading_maxsave,0.9377570999786258,3,400.0,0.5,71
heuristic_maxsave,0.3419377999962307,3,400.0,0.5,72
spreading_maxsave,1.0750787999713791,5,400.0,0.5,73
heuristic_maxsave,0.5804534999770112,5,400.0,0.5,74
spreading_maxsave,1.2203048000228591,7,400.0,0.5,75
heuristic_maxsave,0.6325779999606311,7,400.0,0.5,76
spreading_maxsave,1.3690156000084244,10,400.0,0.5,78
heuristic_maxsave,0.725636699993629,10,400.0,0.5,79
spreading_maxsave,0.7612699999590404,1,400.0,0.5,25
heuristic_maxsave,0.373372100002598,1,400.0,0.5,22
spreading_maxsave,0.8087179000140168,2,400.0,0.5,32
heuristic_maxsave,0.26761759998044,2,400.0,0.5,31
spreading_maxsave,0.7900566000025719,3,400.0,0.5,33
heuristic_maxsave,0.3255832000286318,3,400.0,0.5,34
spreading_maxsave,1.015544299967587,5,400.0,0.5,35
heuristic_maxsave,0.4805785000207834,5,400.0,0.5,36
spreading_maxsave,1.0640604000072926,7,400.0,0.5,37
heuristic_maxsave,0.7079374000313692,7,400.0,0.5,38
spreading_maxsave,1.2139823000179604,10,400.0,0.5,40
heuristic_maxsave,0.8028046999825165,10,400.0,0.5,41
spreading_maxsave,0.6447457000031136,1,400.0,0.5,8
heuristic_maxsave,0.2019828000338748,1,400.0,0.5,7
spreading_maxsave,0.6813996999990195,2,400.0,0.5,9
heuristic_maxsave,0.2662311000167392,2,400.0,0.5,10
spreading_maxsave,0.8293738000211306,3,400.0,0.5,10
heuristic_maxsave,0.3665678999968804,3,400.0,0.5,11
spreading_maxsave,1.032389100000728,5,400.0,0.5,12
heuristic_maxsave,0.415726299979724,5,400.0,0.5,13
spreading_maxsave,0.9772298000170848,7,400.0,0.5,14
heuristic_maxsave,0.5138811999931931,7,400.0,0.5,15
spreading_maxsave,1.1681202999898233,10,400.0,0.5,17
heuristic_maxsave,0.8856589000206441,10,400.0,0.5,18
spreading_maxsave,0.7188531000283547,1,400.0,0.5,28
heuristic_maxsave,0.2226387000409886,1,400.0,0.5,22
spreading_maxsave,0.7374191000126302,2,400.0,0.5,39
heuristic_maxsave,0.3313815000001341,2,400.0,0.5,36
spreading_maxsave,0.8521106999833137,3,400.0,0.5,40
heuristic_maxsave,0.3593490000348538,3,400.0,0.5,42
spreading_maxsave,1.1070543000241742,5,400.0,0.5,42
heuristic_maxsave,0.603667100018356,5,400.0,0.5,44
spreading_maxsave,1.1092445999966003,7,400.0,0.5,44
heuristic_maxsave,0.5214662000071257,7,400.0,0.5,46
spreading_maxsave,1.4144794000312686,10,400.0,0.5,47
heuristic_maxsave,0.7488946000230499,10,400.0,0.5,49
spreading_maxsave,0.4546741000376642,1,400.0,0.8,22
heuristic_maxsave,0.3913086000247858,1,400.0,0.8,21
spreading_maxsave,0.7420145999640226,2,400.0,0.8,23
heuristic_maxsave,0.4996032000053674,2,400.0,0.8,24
spreading_maxsave,0.7148914000135846,3,400.0,0.8,24
heuristic_maxsave,0.6197518000262789,3,400.0,0.8,25
spreading_maxsave,0.8555290999938734,5,400.0,0.8,26
heuristic_maxsave,0.7347938999882899,5,400.0,0.8,27
spreading_maxsave,0.9098711000406184,7,400.0,0.8,28
heuristic_maxsave,1.3575864000013098,7,400.0,0.8,29
spreading_maxsave,1.2100104000419378,10,400.0,0.8,31
heuristic_maxsave,1.3580646999762394,10,400.0,0.8,32
spreading_maxsave,0.6270783999934793,1,400.0,0.8,13
heuristic_maxsave,0.3315930000389926,1,400.0,0.8,13
spreading_maxsave,0.7386583999614231,2,400.0,0.8,14
heuristic_maxsave,0.4571885000332258,2,400.0,0.8,14
spreading_maxsave,0.6330662000109442,3,400.0,0.8,15
heuristic_maxsave,0.5102048999979161,3,400.0,0.8,15
spreading_maxsave,0.7864257000037469,5,400.0,0.8,17
heuristic_maxsave,0.9193274000426754,5,400.0,0.8,17
spreading_maxsave,0.9387901999871248,7,400.0,0.8,19
heuristic_maxsave,1.0922084000194443,7,400.0,0.8,19
spreading_maxsave,1.2340592999826183,10,400.0,0.8,22
heuristic_maxsave,1.6207878999994136,10,400.0,0.8,22
spreading_maxsave,0.5463835999835283,1,400.0,0.8,25
heuristic_maxsave,0.3230739000136964,1,400.0,0.8,24
spreading_maxsave,0.6372343999682926,2,400.0,0.8,26
heuristic_maxsave,0.4675158000318333,2,400.0,0.8,26
spreading_maxsave,0.9016374000348152,3,400.0,0.8,27
heuristic_maxsave,0.7039541000267491,3,400.0,0.8,27
spreading_maxsave,0.8118607000214979,5,400.0,0.8,29
heuristic_maxsave,0.798025400028564,5,400.0,0.8,29
spreading_maxsave,0.9860856999875978,7,400.0,0.8,31
heuristic_maxsave,1.133234899956733,7,400.0,0.8,31
spreading_maxsave,1.2846410000347532,10,400.0,0.8,34
heuristic_maxsave,1.390135299996473,10,400.0,0.8,34
spreading_maxsave,0.5272687000106089,1,400.0,0.8,1
heuristic_maxsave,0.2470609999727457,1,400.0,0.8,1
spreading_maxsave,0.5451471999986097,2,400.0,0.8,2
heuristic_maxsave,0.3533699000254273,2,400.0,0.8,2
spreading_maxsave,0.6268494999967515,3,400.0,0.8,2
heuristic_maxsave,0.5695582000189461,3,400.0,0.8,2
spreading_maxsave,0.7679243999882601,5,400.0,0.8,2
heuristic_maxsave,0.7665662000072189,5,400.0,0.8,2
spreading_maxsave,0.8858205999713391,7,400.0,0.8,2
heuristic_maxsave,0.8670242000371218,7,400.0,0.8,2
spreading_maxsave,1.0695048000197858,10,400.0,0.8,2
heuristic_maxsave,1.461972700024489,10,400.0,0.8,2
spreading_maxsave,0.650798799993936,1,400.0,0.8,28
heuristic_maxsave,0.424418099981267,1,400.0,0.8,24
spreading_maxsave,0.639764700026717,2,400.0,0.8,29
heuristic_maxsave,0.561322099994868,2,400.0,0.8,29
spreading_maxsave,0.750844300026074,3,400.0,0.8,30
heuristic_maxsave,0.8612866999465041,3,400.0,0.8,30
spreading_maxsave,0.8810389999998733,5,400.0,0.8,32
heuristic_maxsave,0.9824450999731198,5,400.0,0.8,32
spreading_maxsave,0.994032500020694,7,400.0,0.8,34
heuristic_maxsave,1.4041685000411237,7,400.0,0.8,34
spreading_maxsave,1.2991919000050984,10,400.0,0.8,37
heuristic_maxsave,1.4545534999924712,10,400.0,0.8,37
spreading_maxsave,0.5250599000137299,1,400.0,0.8,28
heuristic_maxsave,0.5180497000110336,1,400.0,0.8,26
spreading_maxsave,0.8211904999916442,2,400.0,0.8,29
heuristic_maxsave,0.5510774999856949,2,400.0,0.8,30
spreading_maxsave,0.6918721999973059,3,400.0,0.8,30
heuristic_maxsave,0.7125151000218466,3,400.0,0.8,31
spreading_maxsave,0.9501300000119954,5,400.0,0.8,32
heuristic_maxsave,0.9478267999948002,5,400.0,0.8,33
spreading_maxsave,1.161839000007603,7,400.0,0.8,34
heuristic_maxsave,1.1687081000418402,7,400.0,0.8,35
spreading_maxsave,1.266055200016126,10,400.0,0.8,37
heuristic_maxsave,1.5378542999969795,10,400.0,0.8,38
spreading_maxsave,0.7371526000206359,1,400.0,0.8,38
heuristic_maxsave,0.4823686999734491,1,400.0,0.8,37
spreading_maxsave,0.7708653000299819,2,400.0,0.8,39
heuristic_maxsave,0.6473940000287257,2,400.0,0.8,39
spreading_maxsave,0.7680094999959692,3,400.0,0.8,40
heuristic_maxsave,0.6768079000175931,3,400.0,0.8,40
spreading_maxsave,0.8872507000342011,5,400.0,0.8,42
heuristic_maxsave,1.0556261999881826,5,400.0,0.8,42
spreading_maxsave,1.077062199998181,7,400.0,0.8,44
heuristic_maxsave,1.3023541000438854,7,400.0,0.8,44
spreading_maxsave,1.2428558999672532,10,400.0,0.8,47
heuristic_maxsave,1.626142799970694,10,400.0,0.8,47
spreading_maxsave,0.5139283000025898,1,400.0,0.8,24
heuristic_maxsave,0.4053445999743417,1,400.0,0.8,25
spreading_maxsave,0.8104822000022978,2,400.0,0.8,25
heuristic_maxsave,0.5418617999530397,2,400.0,0.8,26
spreading_maxsave,0.7324352000141516,3,400.0,0.8,26
heuristic_maxsave,0.6905009999754839,3,400.0,0.8,27
spreading_maxsave,0.8381816999753937,5,400.0,0.8,28
heuristic_maxsave,0.8317198000149801,5,400.0,0.8,29
spreading_maxsave,1.244214300008025,7,400.0,0.8,30
heuristic_maxsave,1.1850657999748364,7,400.0,0.8,31
spreading_maxsave,1.1552618999849074,10,400.0,0.8,33
heuristic_maxsave,1.4665315999882296,10,400.0,0.8,34
spreading_maxsave,0.6030600999947637,1,400.0,0.8,24
heuristic_maxsave,0.5900598000152968,1,400.0,0.8,24
spreading_maxsave,0.6390509000048041,2,400.0,0.8,25
heuristic_maxsave,0.5277437000186183,2,400.0,0.8,25
spreading_maxsave,0.6820443999604322,3,400.0,0.8,26
heuristic_maxsave,0.6277904000016861,3,400.0,0.8,26
spreading_maxsave,0.877071299997624,5,400.0,0.8,28
heuristic_maxsave,0.8866336999926716,5,400.0,0.8,28
spreading_maxsave,0.9528527000220492,7,400.0,0.8,30
heuristic_maxsave,1.0869454000494445,7,400.0,0.8,30
spreading_maxsave,1.376034599961713,10,400.0,0.8,33
heuristic_maxsave,1.5075808999827132,10,400.0,0.8,33
spreading_maxsave,0.4860744000179693,1,400.0,0.8,15
heuristic_maxsave,0.3986139000044204,1,400.0,0.8,15
spreading_maxsave,0.5634443000308238,2,400.0,0.8,16
heuristic_maxsave,0.5430100000230595,2,400.0,0.8,16
spreading_maxsave,0.6728860000148416,3,400.0,0.8,17
heuristic_maxsave,0.5303234999882989,3,400.0,0.8,17
spreading_maxsave,0.9196489000460132,5,400.0,0.8,19
heuristic_maxsave,0.8112997999996878,5,400.0,0.8,19
spreading_maxsave,1.0027675000019372,7,400.0,0.8,21
heuristic_maxsave,1.032043799990788,7,400.0,0.8,21
spreading_maxsave,1.082156100019347,10,400.0,0.8,24
heuristic_maxsave,1.66049690003274,10,400.0,0.8,24
